01001000100010010101001111000011 00111101001011101000011001111011 00111000011110000010111110110001 01111111010101011101110100110100 01001011011101011010111100001001 01110011011100111010000000010010 01101110100101010111011110100001 10101100000011101010011011001101 01000011001001100110101000001101 01100111001110011010110000110000 11100101011111110000101101010001 00110111010111101001101110010000 11001011010100011110111010111001 10001000011000010111100110111110 00100010011110000001111101010110 00110011100110100010111101011010 01011101101100000100001000110011 10010100011001110101111001101100 11010111111101111011110001101111 01100001000111101100110111110000 00000111111000101100101011100111 10101100000111100101001100000010 10011101111011001000101011111110 00011100011011101110110000000100 10010110011101111010000001100110 11001100011000101000010100110011 01001101000010100010111101011101 00011000000010011001000001001001 11011011110000100111011100111100 11001110000101111001101111101001 01101011011001100010111100100110 01110101000111010101100110010111 01001010110111
10010001111011010011000010110110 01111000101100001010100111010001 11000011000110011011111100110000 01110001110101010110100100110111 11100010110101111111010001100111 00101010010100001100000000101101 10100001111111001101101001000101 01001100011001001011101111101110 00011000001111010100111101010011 10101101100010001010011000101000 01001101001000111110110000100110 00011001111110100111010101110110 11100101101100101000100100110000 01001001110100010000111001010000 11000110001000101001001011101011 01001100001010011100010100001101 01110110111011010010110100100100 01011010000101100001101111100010 01011100011000111011101010111001 00111001110111110100010001011111 10100001011111100111101010111010 00010101100101001011001010110010 01100100001000110110101010100100 10110101001000101100101001111101 10100001010010111101101110101001 00110110111110001011111100000001 10000111111001011101110011000111 10101010100011000010101001011000 01000000000110110111010111101000 10011110010001111010110010001000 01001111010001101000101111100001 00110000110010000101111001100010 01011010100111
00010001111011110101100100010001 11010110101011011000001100110000 00111000011100010101001100010110 10010110111001000001100011100010 10110010010101110011001111010100 01000111011110001100101000011010 10101111000111000111000100111111 10110010001011110001110111111000 10010110001100011010010000000111 01010001011011010100101100100000 01100010101110011101011100111010 00001111010100101000011101101010 11001000110111001011011101100001 01010101110010101011001000100111 01000010010001100011011000100110 11101101000010011111100000111101 00110111101010001000100101001100 10111000001101000001011001010100 10101110110110100010001100011011 01111100110011101001011101000110 00001110111100101100111000110000 00111111001001100101011100110111 11001110101111010000010001011011 00110010000110011100100101000011 01101100001011001101000011110100 11000011110101000101011100110100 11101011010011000101110101010111 11010011110111111111100110000100 00011010011010101110101100000010 10100011010000110100001100010010 10110101100001101100110000011000 10001111100100111101011011010101 01011011001101
11010001010011100000110101110101 01100111110010001000010000001101 11100000100100010011110101010110 00010011101100110111110100000111 00011000100101110110010010001111 10000110110010011100001011000110 10110001000001010000010010011011 10111111001001100110011111110000 10101111101101101001011101010111 01110100011101001011101101001110 10110011010001100100101110011010 11011010010110110010010100101100 10110011011110111011110000011011 11111110110100011101110011101111 11010001101100101000101101010010 01001110001010110000010001010000 00010011010000100110100011110011 00100111101101000011110101101110 00100011100000001101011101110000 01010011000111010001000011110000 11100001010010001000011100001101 10111001010100101111001111000011 11010101001000110010001001110100 11011100110111011001001101111001 00100101111001101001001000100010 10100000001101101010111011111000 11110010011010010011111000000000 11100101101100101010101110101100 11011101111110010111110011101110 01101011011010100000101001101010 10110011001010001110010011000000 10011111011011011101110011011001 01010110010111
10101000110000010110000001100100 10000010000011010110110000111001 01111111010111001001111000110001 00001010100001111010111101010000 11101100010011110100010011000011 11111001100000110010000100001110 00010011001101111101000010000001 10011011001000100010010011011111 00110000011000010111110101000000 10111001011110000011101000010011 11001001101000010101000010100000 01100001000010010100100110111010 01111111101110111111011011011000 10111110101110101111000101101111 01111000001010010010111110101001 11011000011010100000001011000011 00010110011001100011111110111111 11011111011111011011111011100010 10011010001100010001111100110011 10100100111010010011010000000101 11010001101000001011010101000000 00111111011010101100010010101010 01001100111101100101101000100101 11010000001111111000110100000110 01001010001110100010000011000000 01101010111000101001101101010001 01010110111000111000110000010110 10011010011011010000100000011011 11111000100110010001111111000001 10111100110110011010100110100110 01110100101101110001111010011000 01101110111011000110110100010111 01001011011110
11101010010100010011111100000110 11011010010110101011101110110011 00100011010110101100000111011111 11000101011101111000100110110010 11011101000111010100000011110001 01010000011101111111100001101100 11111000111001110110011110001111 00100000000111110001101101001011 00110111010010010001001000000010 00000111011111010001011100100101 11100101001011000000011111110011 10001000000010011101111001110001 01110011110110000011101010000111 01111110001000010010010101010111 11010000101101000010110000001000 11000101000110001110111001000110 00000100010110110001000111101010 11010000111101111000101000111011 01010001011010011100111001010011 10101010100011111110101011101101 10010011111011010111011011110111 00011111011011111000011101000110 10001111110000000100010101100111 10100011011100100000111111110101 11000100011101011011101000101101 11010000111010111000010000001110 11110011010110010010001000100101 01110100010101000000110011100010 10000101000011001011010100111110 10100000100011001100000101001101 11001100111000011001100011110100 10100011100010011000011000111100 01011010011011
01100001000000111100101110001001 11111010010110101010100011101100 11011011000000111001101101011000 01101110010100001110110010000011 00110010110101100010100110010110 10011111111011001000000111010010 01101100101101110100100110101100 11001101101001111101011111011010 11001111110100111101011001111000 01111110011100101010100000001001 00110011010011010100011000011000 01010010011110000011111000010000 10110000101010100001101101011111 01000101101100001011100110111110 10101010011100100011100011001111 01000110001111000100001111111000 01101110100001001000110100011001 01001100100000100110010001001100 00110010101111100110100101100111 11011001011011011101111100001101 01000100110101000100000001101100 01011000111101101000010111111100 01100011101011100001010101010011 10100110101100100001011110110001 11101111011010110011100101100111 10001101000011011010010101100111 01110110111001000001110000101011 00010101011110011100110101000010 11100111011001000010110010111100 10110011000011110010101010011110 10100100110100011000000100010111 10110100100001001101000011101000 01000110110101
00101010110101100111100011010010 10000000111000101000101101001001 00000001101000000110000001101100 10110001100100101110110100001101 10111000101101010011110111000111 01101100000011010000011111111101 01001010101110100010110111001100 01000000110111011100111011110110 00101110000011100100100101101011 01101011110111100100101101100000 10111001000011110111100001011100 10100111101111000111111011110101 01111100001010000101111001111100 11101110001111011001001111111010 11101011000000100111000000110100 10010011001110110000100100101001 01000101101001000101010101010100 01101010011100100110010100011111 01110111001001111011101111111000 10000011000111000100000011110010 00000101001011100101010001100011 10101001110000000100101110101011 01100110101111100110101000101101 00000000001011001000111111101111 01000001001010111111110001011001 01010110010000111100110101100111 00110010011111011101011101100001 10000011101010000001111010011100 01111111011111100111000100001110 01100110111101000010010100000011 00101111011011000111101001110000 00000001111001000011001110111001 01001001000101
01000101000011100101110000011111 10010011100111000001010001110100 00111100100001011010000111011001 00010001000100101010010110000111 01010000101010000011001001111010 01011010101000011000101000011011 00101111100010101001001111111010 01111010001111010110100100100001 11111101110111010001100111111100 10001101101010110110101101000111 11000100110111101010111000110110 11001101101011111110111011011011 00000011001010001100100111000110 01110111001000101110101001101110 00110110111101010010110001101000 11111110011111000101010100011011 01001111110111110101000001011111 11000000101101011111001110010101 10111010101110100111010110001000 01100001010010001011101011110100 11101010110110101100101110010111 10001100101000011011110101001011 01011101111000111110001100000010 00100011011111101111111011110111 10111010001011010010101011000010 01111111101010000011110010010011 00101001001110101111110111001001 01001001110001100101111111110010 10010000100011101101001000011111 11111010101111101110110010011001 00101011111000100101110111110110 10011010111100000011000100101110 01010011011001
01101101000001010101001101011110 01000100001000010111010001111011 11001001101001001000001110110100 11111000110101110001000110001000 11110011011101000100000011110011 01011011000101011001101000110010 01001011011110011110000110000001 01001111110100000101000000110101 01100111001110110001001000010011 00101110010000111001110111101000 10110101001000010101100110100000 00110000011101100011100010000110 10010010101110100000000101000110 10011011110101000100110010101010 10000100100001111110001001011000 10010101010101011100001100000110 00111110001110110011101011000101 11001001101101110111011111110000 10010110010100101010100000110011 10100010110111100100000001011011 10100001101101011111111011011010 10111000110100111111011001101011 01010100000011111011100010101001 11101100110000111011101101001010 01111101110100011010110011100011 00011110111000110011001100001111 00101101111101100101110000010100 10100101000101001101101000010111 00000010000010111100100100110010 11110100100111001110011001110000 01111111000001011011100110111110 10001111100110101001110100000010 01010011101110
01000000110000100110011100110001 01011000110011101111110001010110 10100100000001000100111001101000 11110001010010011111010001100101 01100110111011010101010100000000 00111010010001111000111110011000 01010000100001100010111101000110 00001010100100001010111111010101 00010101011010000010001110110001 00010101110011111010111010000011 00110110010100011101010011110000 10000110011110111010000100101101 11011101001011000111010111110010 10110010101100000100100110011000 11101000100001110010100010111010 11110011101110110111000110111101 00101011100100111110101100110110 01001110001101011000000001011011 11011001101111011111110011110101 10011111110101111101111011011100 00000111101111001100001011000100 10110001011010110010111101011110 01011011110100111110001001100100 10100100010001100101111110000000 00100101010000001011001110001010 11010000110001000111111101010000 01010111111101111101101100101000 00100111111110101001101110100101 01011101110001110010001000011111 00111001100000011111011111010001 11011111111011010111000100101001 01111111011100010111111010011011 01010001001010
00011100001000111111111010101110 01100001000110011000000111110010 00011001101100011111111011011110 01111011011111110001100000011101 10010011000011011100000000000110 01011101101100110101100110010101 01100111101000011100100101010101 10010000110101110010010010011000 10101110001010111110101011001110 11000100011100111100111010010101 10000110100001011100110010111010 00000111000101001010000001010100 10111101011100100000110111101001 10010110100001001000010100100101 01011111101100111011011001100100 10100110001101101111010000000001 11110001011011101011100011101001 10110110100101011011110000101011 01101011101010111011111100010101 11110110010000111011100010101010 00100100000100101000010101010110 00100100101001000100010111100000 10101110101110011011100110010010 10110100011011010011011101001000 00011001000101101001000101101110 00111101100000101011111110110000 10000100100110000111110111000110 10100011011001011010010111001000 01100100110011000110011111000000 10101001110001010010001010011010 11011101100000010001001110101110 00111000100000100100010000011110 01010000111010
10100011111000011100101010000100 11100010101010011110011101110001 11011111010011011011000011011100 01011110100110101101001010101000 11010111101011001110101010111100 01000101111100000100011111010101 01010001100110000110100100110011 11000001111011001110010100100111 11110100001010011110000000111100 11010101001001000000101101110011 11101100000110110000110000000011 10100100001101101011010000010100 01111100000110001011010011111010 00000001010100101111000010101010 01010110010010000101101000110001 00010101100000111001010111010111 10011110010000100001011000010110 10110111110100011100110110101001 10001001101100101100111000100110 01001001010101001110101110101111 10110010101011001100101111000001 11001000110110111110111111110100 10001011011000010100101100010100 01010110001011110111111100101000 00101001100111001000000110100001 01101011100101100011011001011010 10101000000110110010101010100000 10101110101111001101011000100000 10111000010110000110101011100100 11100010000100101101101100100011 10010000011000011100111101101100 11110111010100000001110011001110 01001111110000
10001001010010111101011100011011 11010011001010100001111101110111 10010110001001001001011101100001 10011000011000000100000100011000 11011011100011111010111010011110 11001111010011010000111111011111 11011000000000110101001111100011 10001100001010100100111100100011 01101100101111111100000011110110 01000010110110011010111000001010 10000000000011111111000010000111 10011111010011100000000101011010 11000111010100110000111101010100 01101011001011100000001001010011 00101110001100110100000111001011 00010011010011000011111011110111 11101110110111110101001001000011 00011111000001100001011001111000 10000111111001100000010000001110 10001100000001101001001111001100 10110101000001011001100101100100 11111000001110000101101011110011 01101100001100100100000101011110 00001101010110101110010111011100 11110110100011100001111100110101 11000100101101000101000011110010 11010010110000111001010111011101 10110110011100001101101001100110 10111111010111011101001101110010 10011011001101101101010111000010 11010111010001001000000111000111 01000010110010001000001011000111 01001111001111
01011111111011110111011000001111 00011011010110011010101101100011 01111101101110100101000111100100 01001101101011000001001111111010 11101111111100001000100101101110 11001011011010110000111001011100 00011010101111100110100001111100 11111100110101111101011011101011 00100000001111000000110110000010 10011100000100111101111010111111 10011010101101001010100101010011 11111101111001000001010100110100 10000101110001000100010000111101 00010010010111111100101000001101 01001000001101011000011111000010 01010000000001000110110100001100 10110110000100010010111001100010 11001110001010111100010110111010 01011101101001000110001100000011 00101110011001000011010100111001 11101100011010111101000000001010 00111100101001111000011110111101 01000110001000000111111011101100 01111001101101101101100111011010 11001000100100000111010000001001 10111011001110101111010001011001 01000110101101100110011110010110 01110110110011001100110100000110 10010100011000110010111000000010 00110111100001010111000111101000 01101001000010011001110010110111 11101001000000111100100000001100 01010100011001
11110111010011011000100100000101 00000110101101000001111101100111 00101001000101010000100010010111 01000110000100101111111011100001 11101111101100111010110101010110 00101110010000000011011010000111 00001011010011110110101100010010 01011111111100100100011011110111 01100100011000001000100110010110 11101010111110000011011111111110 10001000001000011010000110011000 11101100100101000001011100101101 00110000000010110110010001101010 10110111010110100101110001000000 10000100101101110111111011111100 00101101110111110010100110011010 10100000001000101000000010101000 01010000001100110110011101100111 11111110010110001101111010111010 11111100011011001000010101001111 10001100011100110001010001000011 11011111110110011000010001111110 10011000111100011101011111001011 10101100010010001011110100110111 10001110101100100101001001111010 01011000000101101010100110110000 01010111110100011111100011001100 00101010111011111011110110100010 11010110011111011100001011101010 01010100011010001010010101011001 00100010011100011010101100100100 00111101010010111100100011100001 01011000010110
01110001100111110000101101011101 01001010010011100011111100111101 11011111110011010101000110111101 11111011111100000111010101100000 10110100011101111001010101001100 00111010111010011011101010101100 01001111000000010100000010110000 01111101000100000011101010011100 01100000000111101011111001101011 01100001000011111001000010111100 11110001010010011101100011010001 00011011010110011001100100110110 01000010010010101000101101001010 01001100110000001011110100000001 10111101010100010100101110011000 10111110100111011111010111010111 10001111011011100111100101100010 00000011001111010000111101101100 01100011001011011110000110101010 10011011010011101000011101100101 01001001101011111000010000010000 10001101110110111011010000101001 11011110011010101101100000101010 10110111111111101001000111110000 00111101011110001100000001111110 10100110111110110110011101100000 01011000010000001101101010111001 10011001100010111000010010110100 10001010101111110111101101101100 01100000100011110011110011010101 10100111010000111101100011100011 11110111010001011101101111111001 01000000110101
11111011100011000110110100101011 11000111011101001101111000111001 10001010101000000000011000011111 00111001011111101010111110011011 01110011011001011111110111110111 00010101000110100010010010011111 11101000001010110111001111011100 11011100001110110100110110100011 01010010000011001111111000001001 00000111101111111001111100001101 01110100101101101111110101110110 01110111010100000111000001111011 10011101011011111001010100001100 11001101101011010100000101100111 10101110001100100001100000011110 01110111110010100100010110000001 11110110000101110001011000110100 11010111011110110001101110101011 10100100011001111000100000101000 01101001011011010001101110100110 01110010010001101100010101011001 10000000100000011100001010110000 10000001100001111010000100010010 10011110110101001010110001000000 01111111110101000000110101100110 00000001100100010101110010000100 01101101111101000111011000100110 01100001010111100100111010111100 01100101101001011111111010001010 00110001011101011000100000110011 10110000011101111100011111101000 00100101101001111110001111000000 01000110111111
10100011100011100011001001010101 01111011001010001001100011001000 11110011101001101100101000000110 11010111111001010001111011100100 01111011101001011000110000110110 01000001010010111011110011111110 00111100001111001111101000001110 00001011011101000001001011100100 01110101100100001011010010101000 01001001101010011000111001110100 10100001101001000111111011100001 00101010111001010100011011001111 00000011000111101000110010111111 00111000011111101000101100100010 00010110110110011011101111110001 00110111010100100001001100011101 00011000001011100011101101011000 01011011111010001110100100101011 00100111111101001001010000110010 11111100011101101101111001101000 00011100101010111010100101001010 11110001111010010001010101111110 01000000001100000110111111010111 10101010000100000011110100000011 10011010110000101011001100111101 01110001010111100111110100111101 00010100111010000111011101001010 11101100111101011010100000000010 10010101110100010000000100101101 10111001100100101010000101110000 10111001001000000110110011001011 10111110101010110010011111011110 01011101011100
